"","time","product_type","target_length","target_thickness","target_width","glue_type_specification","board_m3_per_hour","board_m3_per_hour_specification","is_nose_closed","line_speed","line_speed_specification","cost_urea_flow_indicator","cost_urea_flow_indicator_specification","cost_hardenener_flow_indicator","cost_hardenener_flow_indicator_specification","cost_emulsion_flow_indicator","cost_emulsion_flow_indicator_specification","cost_color_flow_indicator","cost_color_flow_indicator_specification","cost_water_flow_indicator","cost_water_flow_indicator_specification","cost_softwood_no_bark_indicator","cost_softwood_no_bark_indicator_specification","cost_sawdust_indicator","cost_sawdust_indicator_specification","cost_softwood_with_bark_indicator","cost_softwood_with_bark_indicator_specification","cost_hardwood_indicator","cost_hardwood_indicator_specification","cost_dust_wood_indicator","cost_dust_wood_indicator_specification","cost_trims_wood_indicator","cost_trims_wood_indicator_specification","cost_rejects_mix_wood_indicator","cost_rejects_mix_wood_indicator_specification","cost_additive_indicator","cost_additive_indicator_specification","cost_glue_indicator","cost_glue_indicator_specification","cost_wood_indicator","cost_wood_indicator_specification","cost_fixed_indicator","cost_fixed_indicator_specification","cost_indicator","cost_indicator_specification","cost_indicator_all","cost_indicator_all_specification","cost_black_flow_indicator","cost_black_flow_indicator_specification","cost_blue_flow_indicator","cost_blue_flow_indicator_specification","cost_color_indicator","cost_color_indicator_specification","cost_gluemix_indicator","cost_gluemix_indicator_specification","cost_refiner_electrical_energy_consumption_flow_indicator","cost_refiner_electrical_energy_consumption_flow_indicator_specification","cost_dryer_electrical_energy_consumption_flow_indicator","cost_dryer_electrical_energy_consumption_flow_indicator_specification","cost_steam_flow_with_3bar_for_precooker_indicator","cost_steam_flow_with_3bar_for_precooker_indicator_specification","cost_steam_flow_with_13bar_for_cooker_and_refiner_indicator","cost_steam_flow_with_13bar_for_cooker_and_refiner_indicator_specification","cost_steam_flow_with_0_5_bar_for_dryer_indicator","cost_steam_flow_with_0_5_bar_for_dryer_indicator_specification","cost_steam_flow_with_6bar_for_dryer_indicator","cost_steam_flow_with_6bar_for_dryer_indicator_specification","cost_steam_flow_with_27bar_for_dryer_indicator","cost_steam_flow_with_27bar_for_dryer_indicator_specification","cost_energy_indicator","cost_energy_indicator_specification","cost_electrical_energy_indicator","cost_electrical_energy_indicator_specification","cost_thermal_energy_indicator","cost_thermal_energy_indicator_specification","cost_refiner_electrical_energy_indicator","cost_refiner_electrical_energy_indicator_specification","cost_dryer_electrical_energy_indicator","cost_dryer_electrical_energy_indicator_specification","cost_flour_wood_indicator","cost_flour_wood_indicator_specification"
"7285",2024-02-13 23:00:00,"WYUSARZI",7188.13903897789,6.84402535880277,3772.24383765166,"YYV",76.7589575987463,68.0402807238494,TRUE,877.796455168072,1003.43545050147,-0.068959038895998,0,-0.0503813314076133,0,0.00224877871150034,0,NA,NA,0,0,-14.506616095319,0,-37.2801764037767,0,37.0471695136609,0,-3.26117876852626,0,-0.419663621738462,0,0,0,3.87231113912733,0,-0.347382909165286,0,-9.6374376256192,0,-5.21159185740246,0,7.97159315571839,0,0.644657161164704,0,243.65979649316,119.011797885304,0.0104545713374122,0,0,0,NA,0,-9.01300959018795,0,NA,NA,NA,NA,0.415400093856584,0,0.365925599773483,0,0.396810654267517,0,2.00998249686929,0,0.81272075627876,0,2.84994470710047,0,0.766449170380332,0,2.88856978017933,0,1.167467728918,0,0.0589706263451539,0,1.814575433804,0
"7286",2024-02-14,"WYUSARZI",7188.13903897789,6.84402535880277,3772.24383765166,"YYV",76.7481253425813,68.0402807238494,TRUE,877.668485426211,1003.43545050147,-0.109566091346483,0,-0.0590922887484253,0,-0.218270208991581,0,NA,NA,0,0,-15.7866057499894,0,-37.2801764037767,0,36.522873365545,0,-3.26117876852626,0,-0.419663621738462,0,0,0,3.87281745572987,0,-0.535676520803538,0,-11.0799579808823,0,-7.22985520985214,0,7.97916959610962,0,-1.42091846556518,0,241.154038979857,119.011797885304,0.0104545713374122,0,0,0,NA,0,-10.4601578015009,0,NA,NA,NA,NA,0.390327922763557,0,0.378758886673493,0,0.373020058114957,0,1.99771355356969,0,0.690595039273475,0,2.61823201231897,0,0.694612041534986,0,2.77324013987908,0,1.15801154543229,0,0.0106261838829202,0,1.7989525383657,0
"7287",2024-02-14 01:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0387286857569,56.5904935947056,TRUE,945.509011241055,1014.37469139001,0.169522870098215,0,-0.0052625205767037,0,-0.123003873973488,0,NA,NA,0,0,-18.3822097981989,0,-35.2970583547928,0,31.9665696966369,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.33515786696321,0,-0.218597780290603,0,-0.917517212920557,0,-9.28690613719279,0,4.80490387596977,0,0.717548858661673,0,239.695129376341,117.05753155134,0.0104545713374122,0,0,0,NA,0,-1.78699002917491,0,NA,NA,NA,NA,0.549093971541176,0,0.573951613792361,0,0.554662205223974,0,2.20385911700684,0,-0.0639713247088845,0,2.55127305331718,0,0.627755545504159,0,2.76883319998358,0,1.3195054662226,0,-0.136680948305556,0,5.15553522803491,0
"7288",2024-02-14 02:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0387286857569,56.5904935947056,TRUE,945.509011241055,1014.37469139001,0.0298024923153368,0,-0.0369433687839526,0,-0.924558967540667,0,NA,NA,0,0,-23.1851167252492,0,-35.2970583547928,0,29.9992736532986,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.3351576082037,0,-0.896866016781063,0,-7.01278832805184,0,-16.7698635329171,0,4.80490387596977,0,-6.56034228354489,0,230.866292429105,117.05753155134,0.0104545713374122,0,0,0,NA,0,-7.72488757719377,0,NA,NA,NA,NA,0.572915505369503,0,0.484529670515921,0,0.613126515157921,0,1.97310624281838,0,-0.196688359316513,0,2.78664114784048,0,1.27726701699402,0,2.52427527184142,0,1.78302096058077,0,0.0733059744987152,0,5.19239984539435,0
"7289",2024-02-14 03:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0298678143531,56.5904935947056,TRUE,945.380963373588,1014.37469139001,0.107852154529575,0,-0.015158676999345,0,-0.289633599694923,0,NA,NA,0,0,-19.8278133080308,0,-35.2970583547928,0,31.374444206425,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.33569160071411,0,-0.38717578303885,0,-2.90503950892458,0,-11.5413080806873,0,4.81288339374755,0,-0.941358970613071,0,237.682702088136,117.05753155134,0.0104545713374122,0,0,0,NA,0,-3.64391057612587,0,NA,NA,NA,NA,0.49839521677246,0,0.507289859001648,0,0.593855646328281,0,2.01918591350287,0,-0.196284475236593,0,3.4490334126782,0,2.02858456738368,0,2.51144563379367,0,2.72259394427417,0,0.0738373460401143,0,5.1635623907086,0
"7290",2024-02-14 04:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0298678143531,56.5904935947056,TRUE,945.380963373588,1014.37469139001,0.092325369729238,0,-0.0145718881215025,0,-0.352922862183743,0,NA,NA,0,0,-19.7938101423902,0,-35.2970583547928,0,31.3883713565557,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.33569160071411,0,-0.442322560556413,0,-2.81795837619211,0,-11.4557012585675,0,4.81288339374755,0,-1.55770847617536,0,236.935006199205,117.05753155134,0.0104545713374122,0,0,0,NA,0,-3.6568293529032,0,NA,NA,NA,NA,0.510307614109306,0,0.639899371831066,0,0.599517114756974,0,1.98192308614509,0,-0.208749814545579,0,2.50510635767866,0,0.814689638652492,0,2.61959762835936,0,1.14484887159894,0,0.108839957235139,0,5.19674285788806,0
"7291",2024-02-14 05:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0387286857569,56.5904935947056,TRUE,945.509011241055,1014.37469139001,0.231620729147317,0,0.0123379113627795,0,0.341054273041764,0,NA,NA,0,0,-15.5085439062671,0,-35.2970583547928,0,33.1436429506383,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.33515786696321,0,0.158924437355481,0,2.39136272201883,0,-4.7773986655196,0,4.80490387596977,0,5.78402870001508,0,245.841295008905,117.05753155134,0.0104545713374122,0,0,0,NA,0,1.45050546450778,0,NA,NA,NA,NA,0.572121370494476,0,0.590397184402015,0,0.547733896484969,0,2.12907168771509,0,-0.146970831162342,0,3.70262557715134,0,2.01909488782135,0,2.69294322828089,0,2.66791137588493,0,0.0995543398492485,0,5.1665949317826,0
"7292",2024-02-14 06:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0298678143531,56.5904935947056,TRUE,945.380963373588,1014.37469139001,0.169958513934587,0,-0.00459700764212287,0,-0.0153797168705588,0,NA,NA,0,0,-17.7526070901052,0,-35.2970583547928,0,32.2244601773034,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.33569160071411,0,-0.144093407988236,0,-0.205333346251297,0,-8.28538873325521,0,4.81288339374755,0,2.03328244424016,0,241.291250706833,117.05753155134,0.0104545713374122,0,0,0,NA,0,-1.10034912412343,0,NA,NA,NA,NA,0.58257603231452,0,0.567940625855806,0,0.591610922927249,0,1.97485147799558,0,-0.186695724907987,0,3.10434396847229,0,1.50660252313494,0,2.60031941757746,0,2.3459366454429,0,-0.0924250571362516,0,5.17093441193311,0
"7293",2024-02-14 07:00:00,"JNPGSJAQ",7220.87292136971,7.0240996814909,3013.3930213152,"YYV",68.0298678143531,56.5904935947056,TRUE,945.380963373588,1014.37469139001,0.15443172913425,0,-0.00342348882465372,0,-0.0364765497396352,0,NA,NA,0,0,-17.8593926951703,0,-35.2970583547928,0,32.1807229029916,0,-2.93634258072407,0,-0.377862193260995,0,0,0,4.33569160071411,0,-0.169962523804062,0,-0.379510307713676,0,-8.46335070671892,0,4.81288339374755,0,2.24120325353686,0,241.543480217738,117.05753155134,0.0104545713374122,0,0,0,NA,0,-1.27980928939443,0,NA,NA,NA,NA,0.546838840303981,0,0.594668132970245,0,0.606610273328968,0,2.08011214155314,0,-0.151354516590446,0,3.69658257800369,0,2.00378130630966,0,2.69836743015114,0,2.91487314651915,0,-0.0603393302074787,0,5.15987319426176,0
"7294",2024-02-14 08:00:00,"OAKAMECS",6854.25343858127,6.30380196140733,3678.09012525436,"YYV",76.0714964840609,65.0026609795388,TRUE,969.829199740716,1065.15939388763,0.112632884310323,0,-0.00995560686842701,0,-0.354607351209117,0,NA,NA,0,0,-16.8862666177425,0,-34.1625281796556,0,32.5401979969739,0,-2.98845451727493,0,-0.384568199150585,0,0,0,3.90477213153315,0,-0.424719555332541,0,-2.09174855425572,0,-9.64261723470805,0,6.13753968189222,0,0.904643482838043,0,213.901289946621,104.511164829626,0.0104545713374122,0,0,0,NA,0,-3.04466517314076,0,NA,NA,NA,NA,0.447753966276358,0,0.381850987337393,0,0.486731600025728,0,1.89314211694596,0,0.0137005529865132,0,2.89292884644589,0,1.65675467469126,0,2.35977002482102,0,2.63948349121065,0,-0.155867374987175,0,2.07534144016851,0
"7295",2024-02-14 09:00:00,"OAKAMECS",6854.25343858127,6.30380196140733,3678.09012525436,"YYV",78.0123730819893,65.0026609795388,TRUE,995.429398161412,1065.15939388763,0.151365625691419,0,-0.000359081106305044,0,0.0291771450283723,0,NA,NA,0,0,-14.3073514913658,0,-34.1625281796556,0,33.5890456852312,0,-2.98845451727493,0,-0.384568199150585,0,0,0,3.81466355350932,0,-0.125463026804852,0,0.0306757950555796,0,-5.85964130621405,0,4.79038977230995,0,2.72978849361898,0,216.115380181057,104.511164829626,0.0104545713374122,0,0,0,NA,0,-0.881940180147413,0,NA,NA,NA,NA,0.404009446733089,0,0.378118867690266,0,0.427598790553211,0,1.89494871028237,0,0.0533981028656119,0,2.1761984372581,0,0.940471015982037,0,2.31300583059447,0,1.88675341205739,0,-0.242308136048901,0,1.9714058541781,0
"7296",2024-02-14 10:00:00,"OAKAMECS",6854.25343858127,6.30380196140733,3678.09012525436,"YYV",78.9828113809535,65.0026609795388,TRUE,1008.22949737176,1065.15939388763,-0.0557664178831715,0,-0.0389042803638849,0,-1.23880543539838,0,NA,NA,0,0,-22.3460489133003,0,-34.1625281796556,0,30.2963505524893,0,-2.98845451727493,0,-0.384568199150585,0,0,0,3.77134300793008,0,-1.1803467748423,0,-7.06770883578904,0,-18.5928095170837,0,4.14272486753955,0,-9.58544437568079,0,201.175725156576,104.511164829626,0.0104545713374122,0,0,0,NA,0,-8.19656640086758,0,NA,NA,NA,NA,0.374148462093205,0,0.345552182664546,0,0.411665942721975,0,1.60037806061496,0,-0.224423868867709,0,0.807707879634527,0,0.0989021131186449,0,1.8936746602252,0,1.12049135464583,0,-0.414840734840849,0,1.88972602561947,0
"7297",2024-02-14 11:00:00,"OAKAMECS",6854.25343858127,6.30380196140733,3678.09012525436,"YYV",78.9731034441127,65.0026609795388,TRUE,1008.10144950429,1065.15939388763,0.103928080770453,0,-0.0112498272082354,0,-0.280690928252256,0,NA,NA,0,0,-15.4462184975867,0,-34.1625281796556,0,33.1225618250572,0,-2.98845451727493,0,-0.384568199150585,0,0,0,3.77177087467853,0,-0.381682490795533,0,-2.06688046554326,0,-8.54722383022605,0,4.14912163389258,0,-0.731704486830033,0,211.916230108427,104.511164829626,0.0104545713374122,0,0,0,NA,0,-2.95972632622118,0,NA,NA,NA,NA,0.380360099101936,0,0.45822516832622,0,0.387213402002356,0,1.72202525382672,0,-0.147854344632289,0,1.61810485860573,0,0.65519581125044,0,2.10565119524004,0,1.60435694188408,0,-0.287185664357154,0,1.11416945317228,0
"7298",2024-02-14 12:00:00,"OAKAMECS",6854.25343858127,6.30380196140733,3678.09012525436,"YYV",78.0123730819893,65.0026609795388,TRUE,995.429398161412,1065.15939388763,0.272434606330831,0,0.0164169419250694,0,0.668897650536836,0,NA,NA,0,0,-9.27732964050555,0,-34.1625281796556,0,35.6493729782085,0,-2.98845451727493,0,-0.384568199150585,0,0,0,3.81466377772679,0,0.418038923917966,0,3.87871873622176,0,1.19610383056561,0,4.79038977230995,0,9.37590712394398,0,224.177811532749,104.511164829626,0.0104545713374122,0,0,0,NA,0,3.04058293531726,0,NA,NA,NA,NA,0.384743939374799,0,0.352290577672087,0,0.421000181661293,0,1.8890576046332,0,0.121757592055492,0,3.14956782080349,0,2.00741026107096,0,2.31743088457165,0,3.12133819824894,0,-0.181656275299268,0,1.1323258871695,0
"7299",2024-02-14 13:00:00,"NIVPKIKL",7220.87292136971,6.30380196140733,3013.3930213152,"YYV",69.941722534294,59.897110946021,TRUE,1086.31010255488,1191.60353401375,0.387112719112987,0,0.0307518241758631,0,0.959926354820967,0,NA,NA,0,0,-11.0088437217432,0,-35.4930780148722,0,35.2024104572396,0,-2.95264934682238,0,-0.379960623615597,0,0,0,4.22381985434226,0,0.997619567475939,0,6.34334935708474,0,1.11568088706509,0,6.4620292963255,0,13.0228709807382,0,255.649522039757,117.552601275207,0.344684943104988,0,0,0,0.399997857186362,0,5.90189858490115,0,NA,NA,NA,NA,0.564268841375673,0,0.491364273039464,0,0.584797747859651,0,1.93800569662533,0,-0.189299889564304,0,4.26283497341741,0,2.96133841069299,0,2.48959756103053,0,4.05553135794763,0,-0.0255173987140462,0,4.1102498835296,0
"7300",2024-02-14 14:00:00,"NIVPKIKL",7220.87292136971,6.30380196140733,3013.3930213152,"YYV",74.3085312050418,59.897110946021,TRUE,1156.83861795366,1191.60353401375,0.0278728136899069,0,-0.0239634243591595,0,-0.555406567279148,0,NA,NA,0,0,-19.2708013154287,0,-35.4930780148722,0,31.8182605086973,0,-2.95264934682238,0,-0.379960623615597,0,0,0,3.99088937398044,0,-0.874594944748044,0,-4.3139867637014,0,-12.4305981782233,0,2.97963587432762,0,-5.01716836791467,0,233.765082877523,117.552601275207,-0.271216236978941,0,0,0,-0.312540636300623,0,-5.51496211798276,0,NA,NA,NA,NA,0.444434951430699,0,0.433221500781851,0,0.414286011948373,0,1.7629926373475,0,-0.199549958166734,0,1.68795188531265,0,0.69851427552011,0,2.12682449368653,0,1.54620334730729,0,-0.219668371335957,0,3.86262922323151,0
"7301",2024-02-14 15:00:00,"NIVPKIKL",7220.87292136971,6.30380196140733,3013.3930213152,"YYV",74.3006078938081,59.897110946021,TRUE,1156.7106482118,1191.60353401375,0.226428312549843,0,0.00551752860637983,0,0.27333020228257,0,NA,NA,0,0,-14.2144483238235,0,-35.4930780148722,0,33.8893754970166,0,-2.95264934682238,0,-0.379960623615597,0,0,0,3.99128606577928,0,0.113526777945378,0,1.57299515552843,0,-4.51079315909651,0,2.98556656403157,0,2.7790735099692,0,243.222733039653,117.552601275207,0.0215172899250171,0,0,0,0.0261239303508881,0,0.722119434438879,0,NA,NA,NA,NA,0.482176363237061,0,0.450203592203668,0,0.442795338926467,0,1.72236882250403,0,-0.177395338973322,0,1.61116753563614,0,0.526423088417985,0,2.18163765097526,0,1.67979229412216,0,-0.429352698957497,0,3.86618520753976,0
